texto;classificacao
flagrante de colisao acidente atendido pela pmrv na manha desta sexta feira 30 o fato aconteceu na sc 283 em arvoredo no oeste catarinense  a camera instalada em um dos veiculos envolvidos capta o momento da colisao apenas uma pessoa teve ferimentos leves ;0
acidente colisao envolvendo automovel e caminhao na tarde desta segunda feira 19 na sc 418 proximo ao mirante da serra dona francisca o acidente provocou um incendio no local uma pessoa perdeu a vida;0
acidente na sc 418 altura do km 26350 em joinville vazamento de oleo na pista que se encontra interrompida um camioneiro que transitava sentido joinville a campo alegre acabou perfendo a direcao do veiculo e colidiu em uma fiorino que seguia no sentido contrario ;1
colisao traseira acidente grave na madrugada desta quarta feira 7 em garuva na sc 417 uma carreta acabou colidindo na traseira de outro caminhao ;0
local onde houve tombamento de carreta cimento  alca de acesso cristiano machado anel rodoviario liberado reflexo apenas na cristiano machado;0
central pmrv informa  neste momento simulado de acidente com produto perigoso na br 040 km 544  ref retorno da mannesmann bairro olhos dagua no anel rodoviario de belo horizonte      ;1
central pmrv informa  dia 3006 na br 040 km 544 das 10h as 12h havera um simulado de acidente envolvendo veiculo com produto perigoso  ref trevo da mannesmann no anel rodoviario de belo horizonte bairro olhos dagua    ;0
anel rodoviario bh km 458 sentido vitoria 3 faixas obstruidascemig cortou a energia no local para retirada de arvores corpo de bombeiros militar realizou o corte das arvores que prendiam o caminhao finalizando a coleta da carga para iniciar o destombamento do caminhao ;0
anr km 537 sentido es tombamento de autopropelido guindaste sem vitima pista marginal interditada transito lento na principal devido a quantidade de veiculos;0
ajude a pmrv a reduzir o numero de acidentes de transito  foco na direcao exercite a paciencia preparar se evite suposices obedeca os limites de velocidade seja previsivel   confie na sua policia militar rodoviaria ;0
anel rodoviario km 460 sentido rj colisao envolvendo automovel x motocicleta condutor da moto vitima leve socorrido para upa norte;0
anel rodoviario  km 536 sentido rj tombamento de  motocicleta condutor da moto ferimentos leves socorrido para o hospital municipal de contagem;0
anel rodoviario km 536 acidente envolvendo 01 caminhao  e  01 motocicleta condutora da moto  socorrida para upa barreiro;0
engavetamento anel rodoviario km 465 sentido vitoria envolvendo 02 automoveis e 01 caminhao 01 vitima leve socorrida para hps joao xxiii;0
campinenses relatam acidentes em trecho da br 230 e pedem providencias  ;0
em dia de bruno henrique flamengo atropela o sao paulo e sobe na tabela  ;0
2200 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1337 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0626 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0300 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
2200 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1700 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0700 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0400 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
2300 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1700 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1200 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0700 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0500 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
2300 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1309 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0347 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
2251 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0705 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0300 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1700 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1200 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0700 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0300 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
2200 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1700 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1200 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0700 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0243 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
2200 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1009 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0300 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
2200 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0300 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
2200 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1700 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1200 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
dois funcionarios de um estaleiro morreram apos um acidente em niteroi na regiao metropolitana do rj confira mais noticias no jornaldarecord  jr24h ;0
2307motivo de acidente no contorno sul curitiba km 591 proximo a fabrica volvo  a fila esta em campo largo na br 277 antes do guarani km 106 sentido sao paulo  1749 grupobr277 ;1
br 376 contorno sul curitiba km 592 proximo a randon sentido campo largo houve um capotamento de uma picape corsa  atencao apos o caiua trafego lento nao tempos informaces de vitima ainda 1104 grupobr277 ;1
urgente 1107br 376 contorno sul curitiba km 596 proximo ao feijao pe vermelho  tombamento de dois caminhes sentido sao jose dos pinhais pista temporariamente bloqueada 1403 grupobr277 ;1
 liberado fluindo tem fila no contorno sul reflexo de acidente mais ja foi liberado;0
br 376 contorno sul curitiba km 599 proximo a bosch acidente sentido sao jose dos pinhais trafego lento na cidade industrial 0911 grupobr277 ;1
0807br 376 contorno sul curitiba km 594 engavetamento proximo ao caiua  trafego lento sentido sao jose dos pinhais  fila de 3 quilometros  1703 grupobr277 ;1
0607 br 277 campo largo km 102 engavetamento na regiao do passauna sentido curitiba  congestionamento de 3 quilometros motoristas dirigem sob neblina  reduza a velocidade  0802 grupobr277 ;1
br 277 rodovia do cafe campo largo jardim guarani km 105 sentido curitiba reflexo de acidente no contorno sul 1732 grupobr277 ;1
convidada do mes artigo de juliana camargo presidente da ampara silvestre bonitonaoatropela  cinco organizaces contra os atropelamentos de fauna  ;0
3006br 376 contorno sul curitiba km 588 em cima do viaduto de acesso a br 277 rodovia do cafe  acidente entre duas carretas deixa trafego lento sentido campo largo  fila de 4 quilometros 1627 grupobr277 ;1
3006br 376 contorno sul cic curitiba  sentido sao jose dos pinhais acidente carreta fez l saiu de pista proximo ao feijao pe vermelho km 596  congestionamento de 3 quilometros  1618 grupobr277 ;1
2906br 277 descida serra de sao luiz do puruna  sentido curitiba  tombamento de caminhao no km 131  atencao motoristas apos o pedagio trafego lento no local ccr rodonorte fez a sinalizacao  1013 grupobr277 ;1
 tombamento de carreta por volta das 17h na br 277 em palmeira  sentido curitiba trafego lento no local km 161 concessionaria caminhos do parana em atendimento 1815 grupobr277 ;1
0406br 376 contorno sul curitiba  trafego lento sentido sao jose dos pinhais km 600 proximo a bosch  teve um acidente leve dois caminhes e um com pane mecanica congestionamento de 4 quilometros  1703 grupobr277;1
 atencao br 277 regiao de palmeira km 199 grave acidente colisao frontal automoveis trafego lento ambos sentidos  com vitimas em atendimento pela concessionaria caminhos do parana  2006 grupobr277 ;1
0106 br 376 contorno sul curitiba km 596 proximo a ponte do rio barigui  houve um acidente capotamento de veiculo esta no canteiro central trafego lento ambos sentidos siate acionado 1252 grupobr277 ;1
3005br 277 palmeira km 167 grave acidente colisao auto x carreta  trafego lento no local concessionaria caminhos do parana em atendimento  2047 grupobr277 ;1
2905  acidente leve na br 376 contorno sul curitiba dois veiculos no canteiro central km 600 proximo a bosch trafego intenso sentido sao jose dos pinhais 1508 grupobr277 ;1
2805 br 277 sentido campo largo km 103 subida do guarani aconteceu  um acidente auto x moto  trafego congestionado apos o contorno sul fluindo na faixa da direita 1838 grupobr277 ;1
2605 atencao pistas interditadas na br 277 km 412   ponte do rio cavernoso divisa entre candoi e cantagalo devido acidente tombamento carreta conteiner concessionaria   em atendimento 2235 grupobr277;1
2605guarapuava colisao auto x onibus na br 277  km 350 proximo ao posto portelao  guara batatas  vitima encarcerada   equipes de resgate em deslocamento trafego em meia pista 1936 grupobr277 ;1
2605br 476 rodovia do xisto em araucaria  trafego lento sentido lapa  motivo de um acidente auto x caminhao proximo ao acesso da pr 423 congestionamento de 2 quilometros apos a petrobras 1843 grupobr277 ;0
2605 br 376 colonia withmarsun km 5335 sentido curitiba carreta tombou nesta madrugada  esta passando na por uma faixa da esquerda grupobr277 ;1
2505br 376 contorno sul curitiba km 595 aconteceu um acidente leve um veiculo esta no canteiro central proximo ao feijao pe vermelho sentido sao jose dos pinhais 1511 grupobr277 ;1
atencao motoristas orleans curitiba  2505 tombamento de caminhao na alca de acesso do contorno sul para br 277 rodovia do cafe sentido campo largo trafego lento no local 1028 grupobr277 ;0
 br 376 contorno sul curitiba acidente dois caminhes no km 588 em cima do viaduto de acesso a br 277 rodovia do cafe sentido campo largo congestionamento de 4 quilometros 0948 grupobr277 ;1
2005 atencao na br 376 km 540 fumaca na pista com visibilidade baixa risco alto de acidente proximo ao pedagio de withmarsun  2326 grupobr277 ;1
br 277 serra do mar morretes km 36 sentido paranagua  aconteceu um capotamento de automovel  em atendimento pela concessionaria ecovia e prf 1322 grupobr277 ;1
1805 br 277 rodovia do cafe campo largo  congestionamento sentido curitiba em reflexo de acidente proximo ao passauna km 102 fila apos o antigo posto saguaru km 107  1857 grupobr277 ;1
1705br 277 apos o passauna divisa de campo largo e curitiba aconteceu um acidente com motociclista x auto km 102 apos o medidor de velocidade congestionamento sentido a capital de 2 quilometros  1557 grupobr277 ;1
